date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:25:21	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:21%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/news_details.asp?AssetId=56227)
19:25:21	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:21%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/news_details.asp?AssetId=56227)
19:25:21	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.1128cd0.delayed	(from https://drivenxdesign.com/d100/projects.asp)
19:25:21	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.1138cd0.delayed	(from https://drivenxdesign.com/d100/projects.asp)
19:25:21	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.114c773.delayed	(from https://drivenxdesign.com/d100/projects.asp)
19:25:21	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.115c773.delayed	(from https://drivenxdesign.com/d100/projects.asp)
19:25:22	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:22%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/projects.asp)
19:25:22	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:22%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/projects.asp)
19:25:23	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:23%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/projects.asp)
19:25:23	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:23%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/projects.asp)
19:25:25	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:24%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/projects.asp)
19:25:25	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:25%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/projects.asp)
19:25:26	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:26%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/projects.asp)
19:25:26	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:26%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/projects.asp)
19:25:26	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.11e8cd0.delayed	(from https://drivenxdesign.com/d100/interviews.asp)
19:25:26	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.11f8cd0.delayed	(from https://drivenxdesign.com/d100/interviews.asp)
19:25:26	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.120c773.delayed	(from https://drivenxdesign.com/d100/interviews.asp)
19:25:26	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.121c773.delayed	(from https://drivenxdesign.com/d100/interviews.asp)
19:25:27	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:27%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/interviews.asp)
19:25:28	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:28%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/interviews.asp)
19:25:28	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:28%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/interviews.asp)
19:25:29	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:29%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/interviews.asp)
19:25:29	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:29%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/interviews.asp)
19:25:30	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:30%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/interviews.asp)
19:25:31	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:31%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/interviews.asp)
19:25:31	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:31%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/interviews.asp)
19:25:31	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.12a8cd0.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=digital)
19:25:31	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.12b8cd0.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=digital)
19:25:31	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.12cc773.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=digital)
19:25:31	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.12dc773.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=digital)
19:25:32	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:32%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/projects.asp?d=digital)
19:25:33	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:33%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/projects.asp?d=digital)
19:25:34	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:33%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/projects.asp?d=digital)
19:25:34	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:34%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/projects.asp?d=digital)
19:25:35	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:35%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/projects.asp?d=digital)
19:25:35	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:35%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/projects.asp?d=digital)
19:25:36	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:36%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/projects.asp?d=digital)
19:25:36	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:36%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/projects.asp?d=digital)
19:25:36	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.1368cd0.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=Architecture)
19:25:36	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.1378cd0.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=Architecture)
19:25:36	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.138c773.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=Architecture)
19:25:36	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.139c773.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=Architecture)
19:25:38	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:38%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/projects.asp?d=Architecture)
19:25:39	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:38%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/projects.asp?d=Architecture)
19:25:40	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:40%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/projects.asp?d=Architecture)
19:25:41	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:40%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/projects.asp?d=Architecture)
19:25:41	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:41%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/projects.asp?d=Architecture)
19:25:42	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:42%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/projects.asp?d=Architecture)
19:25:43	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:43%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/projects.asp?d=Architecture)
19:25:43	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:43%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/projects.asp?d=Architecture)
19:25:43	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.1428cd0.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=product%20design)
19:25:43	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.1438cd0.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=product%20design)
19:25:43	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.144c773.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=product%20design)
19:25:43	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.145c773.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=product%20design)
19:25:44	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:44%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/projects.asp?d=product%20design)
19:25:44	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:44%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/projects.asp?d=product%20design)
19:25:45	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:45%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/projects.asp?d=product%20design)
19:25:46	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:46%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/projects.asp?d=product%20design)
19:25:47	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:47%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/projects.asp?d=product%20design)
19:25:48	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:47%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/projects.asp?d=product%20design)
19:25:48	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:48%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/projects.asp?d=product%20design)
19:25:49	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:49%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/projects.asp?d=product%20design)
19:25:49	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.14e8cd0.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=interior%20design)
19:25:49	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.14f8cd0.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=interior%20design)
19:25:49	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.150c773.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=interior%20design)
19:25:49	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.151c773.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=interior%20design)
19:25:50	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:50%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/projects.asp?d=interior%20design)
19:25:50	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:50%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/projects.asp?d=interior%20design)
19:25:51	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:51%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/projects.asp?d=interior%20design)
19:25:52	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:51%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/projects.asp?d=interior%20design)
19:25:53	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:52%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/projects.asp?d=interior%20design)
19:25:53	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:53%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/projects.asp?d=interior%20design)
19:25:54	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:54%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/projects.asp?d=interior%20design)
19:25:55	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:54%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/projects.asp?d=interior%20design)
19:25:55	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.15a8cd0.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=graphic%20design)
19:25:55	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.15b8cd0.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=graphic%20design)
19:25:55	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.15cc773.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=graphic%20design)
19:25:55	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.15dc773.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=graphic%20design)
19:25:55	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:55%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/projects.asp?d=graphic%20design)
19:25:56	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:56%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/projects.asp?d=graphic%20design)
19:25:57	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:56%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/projects.asp?d=graphic%20design)
19:25:57	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:57%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/projects.asp?d=graphic%20design)
19:25:58	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:58%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/projects.asp?d=graphic%20design)
19:25:58	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:58%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/projects.asp?d=graphic%20design)
19:25:59	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:25:59%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/projects.asp?d=graphic%20design)
19:26:00	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:26:00%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/projects.asp?d=graphic%20design)
19:26:00	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.1668cd0.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=service%20design)
19:26:00	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.1678cd0.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=service%20design)
19:26:00	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.168c773.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=service%20design)
19:26:00	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.169c773.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=service%20design)
19:26:01	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:26:00%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/projects.asp?d=service%20design)
19:26:02	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:26:02%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/projects.asp?d=service%20design)
19:26:03	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:26:03%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/projects.asp?d=service%20design)
19:26:03	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:26:03%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/projects.asp?d=service%20design)
19:26:04	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:26:04%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/projects.asp?d=service%20design)
19:26:04	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:26:04%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/projects.asp?d=service%20design)
19:26:05	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:26:05%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/projects.asp?d=service%20design)
19:26:06	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:26:06%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/projects.asp?d=service%20design)
19:26:06	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.1728cd0.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=Urban%20Design)
19:26:06	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.1738cd0.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=Urban%20Design)
19:26:06	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.174c773.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=Urban%20Design)
19:26:06	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.175c773.delayed	(from https://drivenxdesign.com/d100/projects.asp?d=Urban%20Design)
19:26:06	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:26:06%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/projects.asp?d=Urban%20Design)
19:26:07	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:26:07%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/projects.asp?d=Urban%20Design)
19:26:08	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:26:08%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/projects.asp?d=Urban%20Design)
19:26:08	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:26:08%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/projects.asp?d=Urban%20Design)
19:26:09	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:26:09%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/projects.asp?d=Urban%20Design)
19:26:10	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:26:09%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/projects.asp?d=Urban%20Design)
19:26:10	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:26:10%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/projects.asp?d=Urban%20Design)
